"","IsWinner","track_id","artist_id","track_name","year","artist_name","genres","followers","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","tempo","time_signature","valence"
"2349","Nothing","2pAdtQuiEVGr7nOXGiv7t4","7A9yZMTrFZcgEWAX2kBfK6","If This Is It",1983,"Huey Lewis & The News","album rock",1451211,0.209,0.376,233160,0.667,1.5e-06,7,0.317,-7.407,1,108.177,4,0.844
"2350","Nothing","0mZNKyrUmsrlDRoYHWsyMu","7A9yZMTrFZcgEWAX2kBfK6","I Want A New Drug",2006,"Huey Lewis & The News","album rock",1451211,0.0786,0.672,211840,0.897,6.4e-06,2,0.389,-4.92,1,110.289,4,0.777
"2351","Nothing","3pecdrUzTZjaqrw6iCLTvd","7A9yZMTrFZcgEWAX2kBfK6","Heart And Soul",1983,"Huey Lewis & The News","album rock",1451211,0.00332,0.66,253253,0.806,1.4e-05,2,0.0986,-8.01,1,122.041,4,0.944
"2352","Nothing","1lr7QGyV5RohlODzAqnuZA","7A9yZMTrFZcgEWAX2kBfK6","Back In Time",2006,"Huey Lewis & The News","album rock",1451211,0.0311,0.758,258867,0.835,0.0103,7,0.0712,-5.454,1,120.045,4,0.836
"2353","Nothing","0o4e5Tt4vorx2012FrGIjV","7A9yZMTrFZcgEWAX2kBfK6","The Heart Of Rock And Roll",1983,"Huey Lewis & The News","album rock",1451211,0.0316,0.594,304920,0.756,0.000102,10,0.222,-8.82,1,143.301,4,0.956
"2354","Nothing","2yWf3FJLwB0ytfOpgqLoa2","7A9yZMTrFZcgEWAX2kBfK6","I Want A New Drug",1983,"Huey Lewis & The News","album rock",1451211,0.0907,0.651,285800,0.861,0.000206,2,0.329,-7.87,1,110.292,4,0.709
"2355","Nothing","4y1LsJpmMti1PfRQV9AWWe","2BTZIqw0ntH9MvilQ3ewNY","Girls Just Want to Have Fun",1983,"Cyndi Lauper","dance pop",2319331,0.22,0.71,238267,0.799,0.000602,6,0.349,-4.897,1,120.372,4,0.725
"2356","Nothing","7o9uu2GDtVDr9nsR7ZRN73","2BTZIqw0ntH9MvilQ3ewNY","Time After Time",1983,"Cyndi Lauper","dance pop",2319331,0.487,0.726,241333,0.449,1.34e-06,0,0.0824,-9.206,1,130.388,4,0.294
"2357","Nothing","2A6yzRGMgSQCUapR2ptm6A","2BTZIqw0ntH9MvilQ3ewNY","True Colors",1986,"Cyndi Lauper","dance pop",2319331,0.701,0.397,227600,0.207,3.07e-05,0,0.116,-13.155,1,171.282,4,0.268
"2358","Nothing","2CIDqYfIYfl9vx02wIyCG9","2BTZIqw0ntH9MvilQ3ewNY","All Through the Night",1983,"Cyndi Lauper","dance pop",2319331,0.201,0.573,272840,0.65,1.58e-06,8,0.048,-5.934,1,95.1,4,0.346
"2359","Nothing","3J0AoQhAufniMrznCRJASD","2BTZIqw0ntH9MvilQ3ewNY","I Drove All Night",1989,"Cyndi Lauper","dance pop",2319331,0.233,0.703,251507,0.706,0.00109,8,0.585,-10.637,1,131.067,4,0.766
"2360","Nothing","0aKAV3r05KViNXmUEZARZy","2BTZIqw0ntH9MvilQ3ewNY","The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack",1983,"Cyndi Lauper","dance pop",2319331,0.16,0.711,218333,0.885,5.9e-05,1,0.0752,-5.193,0,139.402,4,0.947
"2361","Nothing","2FAL6hxj5Qxuj0kWOkEOsF","2BTZIqw0ntH9MvilQ3ewNY","She Bop",1983,"Cyndi Lauper","dance pop",2319331,0.00088,0.583,229267,0.891,0.000163,9,0.103,-4.565,0,136.794,4,0.814
"2362","Nothing","1WacwJftQtAtFxAL0k2q0C","2BTZIqw0ntH9MvilQ3ewNY","Gonna Be You (feat. Gloria Estefan and Debbie Harry)",2023,"Cyndi Lauper","dance pop",2319331,0.163,0.742,178676,0.642,0,5,0.14,-4.137,1,97.055,4,0.762
"2363","Nothing","5C2O6Tr274KQNxcmPnk2t2","2BTZIqw0ntH9MvilQ3ewNY","Money Changes Everything",1983,"Cyndi Lauper","dance pop",2319331,0.0186,0.594,305560,0.883,6.14e-05,6,0.331,-4.013,1,120.465,4,0.706
"2364","Nothing","4Kvz5bhHNYPSaGnQ7PsTBi","2BTZIqw0ntH9MvilQ3ewNY","Change of Heart",1986,"Cyndi Lauper","dance pop",2319331,0.226,0.706,264773,0.847,0.000104,1,0.0632,-6.134,1,119.768,4,0.495
"2365","Nothing","7FwBtcecmlpc1sLySPXeGE","3eqjTLE0HfPfh78zjh6TqT","Dancing In the Dark",1984,"Bruce Springsteen","heartland rock",5591055,0.0115,0.527,241307,0.942,0,1,0.188,-5.64,0,148.723,4,0.495
"2366","Nothing","3PzsbWSQdLCKDLxn7YZfkM","3eqjTLE0HfPfh78zjh6TqT","I'm On Fire",1984,"Bruce Springsteen","heartland rock",5591055,0.589,0.62,155880,0.446,0.0299,1,0.0727,-14.451,0,88.591,4,0.868
"2367","Nothing","0dOg1ySSI7NkpAe89Zo0b9","3eqjTLE0HfPfh78zjh6TqT","Born in the U.S.A.",1984,"Bruce Springsteen","heartland rock",5591055,0.000373,0.398,278680,0.952,7.75e-05,4,0.1,-6.042,1,122.093,4,0.584
"2368","Nothing","6hTcuIQa0sxrrByu9wTD7s","3eqjTLE0HfPfh78zjh6TqT","Born to Run",1975,"Bruce Springsteen","heartland rock",5591055,0.00501,0.27,269920,0.944,2.05e-05,4,0.116,-4.199,1,146.347,4,0.606
"2369","Nothing","3fbnbn6A5O5RNb08tlUEgd","3eqjTLE0HfPfh78zjh6TqT","Streets of Philadelphia - Single Edit",1995,"Bruce Springsteen","heartland rock",5591055,0.294,0.741,195080,0.29,0.118,5,0.0924,-13.251,1,93.699,4,0.443
"2370","Nothing","2Y90nL1ohB4sgYELDs7uNx","3eqjTLE0HfPfh78zjh6TqT","Glory Days",1984,"Bruce Springsteen","heartland rock",5591055,0.0457,0.574,254733,0.96,0,9,0.121,-4.906,1,117.486,4,0.978
"2371","Nothing","1KsI8NEeAna8ZIdojI3FiT","3eqjTLE0HfPfh78zjh6TqT","Hungry Heart",1980,"Bruce Springsteen","heartland rock",5591055,0.0857,0.641,199453,0.894,0.009,8,0.157,-7.41,1,109.823,4,0.972
"2372","Nothing","0M1YQiRGel1tTMjA3orfRd","3eqjTLE0HfPfh78zjh6TqT","Badlands",1978,"Bruce Springsteen","heartland rock",5591055,0.0862,0.609,242453,0.777,1.16e-05,4,0.278,-7.548,1,122.612,4,0.852
"2373","Nothing","7HrzErXq3TsKOY1gmdIShB","3eqjTLE0HfPfh78zjh6TqT","The River",1980,"Bruce Springsteen","heartland rock",5591055,0.179,0.587,301547,0.536,2.75e-05,7,0.305,-11.248,1,117.498,4,0.59
"2374","Nothing","56lhDZNQ5J47aog6mGKeGk","3eqjTLE0HfPfh78zjh6TqT","Thunder Road",1975,"Bruce Springsteen","heartland rock",5591055,0.623,0.369,288720,0.758,1.78e-05,5,0.531,-5.871,1,140.71,4,0.663
"2375","Nothing","4YwbSZaYeYja8Umyt222Qf","4lxfqrEsLX6N1N4OCSkILp","You Can't Hurry Love - 2016 Remaster",1982,"Phil Collins","rock drums",5167282,0.0261,0.62,175747,0.936,0,7,0.0679,-4.593,1,97.527,4,0.763
"2376","Nothing","18AXbzPzBS8Y3AkgSxzJPb","4lxfqrEsLX6N1N4OCSkILp","In The Air Tonight - 2015 Remastered",1981,"Phil Collins","rock drums",5167282,0.551,0.446,336453,0.239,4.1e-06,0,0.0697,-13.945,1,189.507,4,0.298
"2377","Nothing","63CHa6rmamv9OsehkRD8oz","4lxfqrEsLX6N1N4OCSkILp","Against All Odds (Take a Look at Me Now) - 2016 Remaster",2016,"Phil Collins","rock drums",5167282,0.198,0.58,206360,0.498,0,1,0.132,-6.901,1,116.271,4,0.111
"2378","Nothing","5LYJ631w9ps5h9tdvac7yP","4lxfqrEsLX6N1N4OCSkILp","Easy Lover",1984,"Phil Collins","rock drums",5167282,0.105,0.74,305867,0.923,0.000163,1,0.0825,-5.082,1,128.871,4,0.93
"2379","Nothing","1NCuYqMc8hKMb4cpNTcJbD","4lxfqrEsLX6N1N4OCSkILp","Another Day in Paradise - 2016 Remaster",1989,"Phil Collins","rock drums",5167282,0.736,0.78,322133,0.565,0.00269,3,0.063,-7.32,0,101.967,4,0.365
"2380","Nothing","1fTDYdx5zYfWJSX0JlKO8o","4lxfqrEsLX6N1N4OCSkILp","You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",2021,"Phil Collins","rock drums",5167282,0.0643,0.566,258133,0.748,5.16e-06,8,0.0925,-6.549,1,96.586,4,0.614
"2381","Nothing","6fkvIT9KFKxO8poBeKfaEf","4lxfqrEsLX6N1N4OCSkILp","One More Night - 2016 Remaster",1985,"Phil Collins","rock drums",5167282,0.788,0.534,288973,0.442,0.000351,3,0.0986,-9.442,1,136.369,4,0.343
"2382","Nothing","5OHUTC4EvTbL0DuZQRIGGX","4lxfqrEsLX6N1N4OCSkILp","A Groovy Kind of Love",2004,"Phil Collins","rock drums",5167282,0.235,0.452,210733,0.306,1.91e-05,2,0.0989,-9.632,1,144.125,4,0.182
"2383","Nothing","3TLtCHUaiMHcQcJVGVW2p2","4lxfqrEsLX6N1N4OCSkILp","Do You Remember? - 2016 Remaster",1989,"Phil Collins","rock drums",5167282,0.114,0.677,275987,0.509,0.0134,5,0.0659,-7.472,1,93.042,4,0.525
"2384","Nothing","5Zb6JxSEcjsUNrINcAyAYJ","4lxfqrEsLX6N1N4OCSkILp","Strangers Like Me - From ""Tarzan""/Soundtrack Version",2021,"Phil Collins","rock drums",5167282,0.164,0.588,179587,0.807,0.00185,8,0.209,-6.275,1,120.97,4,0.547
"2385","Nothing","3Z2tPWiNiIpg8UMMoowHIk","7sF6m3PpW6G6m6J2gzzmzM","We Are The World",1985,"U.S.A. For Africa","musical advocacy",28010,0.189,0.528,427333,0.447,0,4,0.0745,-15.255,1,72.58,4,0.292
"2386","Nothing","3CwguvgTBq4l9BdEKKn4T2","7sF6m3PpW6G6m6J2gzzmzM","We Are the World - Live at John F. Kennedy Stadium, 13th July 1985",2018,"U.S.A. For Africa","musical advocacy",28010,0.0737,0.251,455605,0.899,5.28e-05,1,0.991,-3.786,0,138.592,4,0.203
"2387","Nothing","4gvea7UlDkAvsJBPZAd4oB","5dbuFbrHa1SJlQhQX9OUJ2","The Boys Of Summer",1984,"Don Henley","album rock",1454500,0.501,0.516,288733,0.549,0.00572,6,0.184,-13.741,1,176.941,4,0.907
"2388","Nothing","3NWcFiL6oCEagrFiTdDr1m","5dbuFbrHa1SJlQhQX9OUJ2","The End Of The Innocence",1989,"Don Henley","album rock",1454500,0.306,0.623,315307,0.425,8.65e-05,8,0.108,-13.045,1,116.593,4,0.392
"2389","Nothing","7LFer4drCtWSyD8oxORZtC","5dbuFbrHa1SJlQhQX9OUJ2","Dirty Laundry",1982,"Don Henley","album rock",1454500,0.0848,0.756,336800,0.773,0.0026,5,0.0792,-6.65,0,98.384,4,0.954
"2390","Nothing","7kXM2obnaUVl014k00cdhF","5dbuFbrHa1SJlQhQX9OUJ2","Leather and Lace - 2016 Remaster",1981,"Don Henley","album rock",1454500,0.639,0.49,225573,0.432,0,3,0.104,-9.327,1,153.753,4,0.367
"2391","Nothing","2jxqu3v4AZAhUNvdAbDGet","5dbuFbrHa1SJlQhQX9OUJ2","New York Minute",1989,"Don Henley","album rock",1454500,0.334,0.551,395400,0.289,0,8,0.0379,-12.214,0,132.133,4,0.117
"2392","Nothing","7jZ4UZAmg006Qx3rVuF7JI","5dbuFbrHa1SJlQhQX9OUJ2","The Heart Of The Matter",1989,"Don Henley","album rock",1454500,0.201,0.579,322600,0.529,0,2,0.231,-11.548,1,88.156,4,0.38
"2393","Nothing","4yCRCEAfCMRyqCpBSd0qDp","5dbuFbrHa1SJlQhQX9OUJ2","All She Wants To Do Is Dance",1984,"Don Henley","album rock",1454500,0.0304,0.702,269107,0.558,0,7,0.0528,-11.952,1,114.932,4,0.903
"2394","Nothing","5xFXOthzXYku3MvAlc5EKg","5dbuFbrHa1SJlQhQX9OUJ2","The Last Worthless Evening",1989,"Don Henley","album rock",1454500,0.212,0.731,362467,0.505,0,5,0.0409,-11.334,1,99.99,4,0.396
"2395","Nothing","4I9AA9H57ySNSv1ZPinL4D","5dbuFbrHa1SJlQhQX9OUJ2","Sunset Grill",1984,"Don Henley","album rock",1454500,0.0796,0.557,379000,0.577,2.31e-05,8,0.0604,-12.175,1,91.877,4,0.445
"2396","Nothing","114ZIcx0S3gJkZmT3wmGte","5dbuFbrHa1SJlQhQX9OUJ2","Taking You Home",2000,"Don Henley","album rock",1454500,0.341,0.569,331667,0.498,2.35e-05,4,0.134,-6.63,0,72.344,4,0.0891
"2397","Nothing","6cr6UDpkjEaMQ80OjWqEBQ","0WwSkZ7LtFUFjGjMZBMt6T","Sultans of Swing",1978,"Dire Straits","album rock",6663513,0.0632,0.73,350400,0.868,0.0661,5,0.318,-7.325,1,148.217,4,0.923
"2398","Nothing","423o3ZHIaBtGXyhF1uH41a","0WwSkZ7LtFUFjGjMZBMt6T","Walk of Life",1985,"Dire Straits","album rock",6663513,0.435,0.461,252467,0.936,9.13e-05,4,0.124,-6.866,1,172.404,4,0.804
"2399","Nothing","4yqtwO7MQIIXqoiRBPHAgR","0WwSkZ7LtFUFjGjMZBMt6T","Money for Nothing",1985,"Dire Straits","album rock",6663513,0.0491,0.667,506400,0.655,0.000894,2,0.0641,-9.339,0,134.212,4,0.657
"2400","Nothing","57MflfPN3ObQQAQtPUp0WF","0WwSkZ7LtFUFjGjMZBMt6T","Romeo and Juliet",1980,"Dire Straits","album rock",6663513,0.437,0.602,361395,0.574,0.00415,5,0.0751,-8.169,1,87.318,4,0.486
"2401","Nothing","26tWBbtjvgi0tipRL2VQ2X","0WwSkZ7LtFUFjGjMZBMt6T","Brothers in Arms",1985,"Dire Straits","album rock",6663513,0.503,0.22,419400,0.44,0.862,8,0.12,-9.456,0,79.095,4,0.13
"2402","Nothing","3mwFncaI2HBczQ92GP9MQF","0WwSkZ7LtFUFjGjMZBMt6T","Lady Writer",1979,"Dire Straits","album rock",6663513,0.166,0.633,229027,0.798,0.617,1,0.0812,-9.313,0,147.645,4,0.963
"2403","Nothing","3pGBIgFdfdnjtHDJR4nbrR","0WwSkZ7LtFUFjGjMZBMt6T","So Far Away",1985,"Dire Straits","album rock",6663513,0.249,0.689,312133,0.463,0.18,4,0.0589,-11.716,1,114.455,4,0.702
"2404","Nothing","134JuWUat5SCHkIYEtRvO7","0WwSkZ7LtFUFjGjMZBMt6T","So Far Away",1998,"Dire Straits","album rock",6663513,0.23,0.714,243467,0.523,0.0699,4,0.0612,-9.718,1,114.329,4,0.674
"2405","Nothing","1ml1uvYYq9uChP1fZd6MtG","0WwSkZ7LtFUFjGjMZBMt6T","Money For Nothing (Single Edit) - 2022 Remaster",1988,"Dire Straits","album rock",6663513,0.0681,0.672,248280,0.813,7.53e-06,2,0.1,-6.142,0,134.239,4,0.814
"2406","Nothing","0NnuQYRXNIzncgftfbTV3P","0WwSkZ7LtFUFjGjMZBMt6T","Down to the Waterline",1978,"Dire Straits","album rock",6663513,0.162,0.617,242600,0.68,0.348,11,0.113,-11.605,0,138.75,4,0.561
"2407","Nothing","3Z2tPWiNiIpg8UMMoowHIk","7sF6m3PpW6G6m6J2gzzmzM","We Are The World",1985,"U.S.A. For Africa","musical advocacy",28010,0.189,0.528,427333,0.447,0,4,0.0745,-15.255,1,72.58,4,0.292
"2408","Nothing","3CwguvgTBq4l9BdEKKn4T2","7sF6m3PpW6G6m6J2gzzmzM","We Are the World - Live at John F. Kennedy Stadium, 13th July 1985",2018,"U.S.A. For Africa","musical advocacy",28010,0.0737,0.251,455605,0.899,5.28e-05,1,0.991,-3.786,0,138.592,4,0.203
"2409","Nothing","1JLn8RhQzHz3qDqsChcmBl","6IRouO5mvvfcyxtPDKMYFN","I Want to Know What Love Is - 1999 Remaster",1984,"Foreigner","album rock",2802356,0.193,0.477,304787,0.471,1.76e-06,6,0.131,-10.036,1,81.204,4,0.423
"2410","Nothing","2OgVsp77En2nju8pnCieVU","6IRouO5mvvfcyxtPDKMYFN","Waiting for a Girl like You",1981,"Foreigner","album rock",2802356,0.31,0.33,292067,0.469,2.3e-06,10,0.0402,-9.286,0,201.327,4,0.433
"2411","Nothing","7vidktgNZFQylTgH1GEnMs","6IRouO5mvvfcyxtPDKMYFN","Cold as Ice",1977,"Foreigner","album rock",2802356,0.0264,0.562,200213,0.609,0,3,0.17,-7.063,0,130.753,4,0.512
"2412","Nothing","00qOE7OjRl0BpYiCiweZB2","6IRouO5mvvfcyxtPDKMYFN","Juke Box Hero",1981,"Foreigner","album rock",2802356,0.0828,0.357,259800,0.653,0,9,0.0844,-5.554,1,176.647,4,0.522
"2413","Nothing","6xMHglHoafdDFGXS6qfwSH","6IRouO5mvvfcyxtPDKMYFN","Hot Blooded",1978,"Foreigner","album rock",2802356,0.229,0.705,268693,0.806,0,0,0.0676,-4.83,1,117.945,4,0.763
"2414","Nothing","08onVqQ8YicJ98Ycm1qoLf","6IRouO5mvvfcyxtPDKMYFN","Urgent",1981,"Foreigner","album rock",2802356,0.342,0.855,271200,0.803,0.00732,4,0.0841,-5.849,0,114.867,4,0.962
"2415","Nothing","4nwUQZbmWMkYzKrXgWRIEw","6IRouO5mvvfcyxtPDKMYFN","That Was Yesterday",1984,"Foreigner","album rock",2802356,0.0477,0.431,229053,0.683,8.19e-06,8,0.213,-7.417,0,114.877,4,0.506
"2416","Nothing","19aYH2zhbnTNx4plfenrIk","6IRouO5mvvfcyxtPDKMYFN","I Don't Want to Live Without You",1987,"Foreigner","album rock",2802356,0.436,0.431,237693,0.522,1.91e-05,11,0.109,-8.625,1,199.786,4,0.233
"2417","Nothing","04OjLvOApQve45B0ISx4XN","6IRouO5mvvfcyxtPDKMYFN","I Want to Know What Love Is",2011,"Foreigner","album rock",2802356,0.231,0.445,285666,0.554,0,3,0.0685,-7.793,0,162.081,4,0.229
"2418","Nothing","0fsj3HxzBHev6EJ7OLFE3r","6IRouO5mvvfcyxtPDKMYFN","Double Vision",1978,"Foreigner","album rock",2802356,0.179,0.682,224533,0.711,9.53e-05,9,0.126,-7.637,0,129.546,4,0.766
"2419","Nothing","05fHQeRbCSjKVS6z0WbQKJ","6rqU9HQ57NYGBnBzbrY3a4","Every Time You Go Away - Radio Edit",1991,"Paul Young","mellow gold",875908,0.187,0.572,267000,0.721,7.41e-06,5,0.216,-8.959,1,164.252,4,0.844
"2420","Nothing","3ZI3sK9ZJB3LOiZtCs9l3p","6rqU9HQ57NYGBnBzbrY3a4","Every Time You Go Away",1985,"Paul Young","mellow gold",875908,0.169,0.608,324347,0.604,0.000133,5,0.106,-12.285,1,164.254,4,0.673
"2421","Nothing","1r3YUTAwY0Y7tyV9Xcgps8","6rqU9HQ57NYGBnBzbrY3a4","Come Back and Stay - 2008 Remastered",1983,"Paul Young","mellow gold",875908,0.116,0.624,264853,0.803,1.15e-05,6,0.293,-7.985,0,130.834,4,0.8
"2422","Nothing","6cARFkZxx2JR3JlvDzeLZc","6rqU9HQ57NYGBnBzbrY3a4","Love of the Common People",1991,"Paul Young","mellow gold",875908,0.0883,0.744,220733,0.609,0,9,0.0599,-11.202,1,90.723,4,0.893
"2423","Nothing","0YqhqbLNpfQetrwuLaVTiK","6rqU9HQ57NYGBnBzbrY3a4","Oh Girl",1990,"Paul Young","mellow gold",875908,0.267,0.57,216373,0.575,0,9,0.0823,-7.032,1,135.903,4,0.421
"2424","Nothing","3yzM3pkIF5rlllUAAhFPx7","6rqU9HQ57NYGBnBzbrY3a4","Wherever I Lay My Hat (That's My Home)",1991,"Paul Young","mellow gold",875908,0.225,0.61,250160,0.39,0,10,0.0888,-12.959,1,88.989,4,0.536
"2425","Nothing","4aQ1otVH5RkvygLElyaW7j","6rqU9HQ57NYGBnBzbrY3a4","Love of the Common People - Remastered",1983,"Paul Young","mellow gold",875908,0.149,0.731,240733,0.666,3.35e-06,9,0.102,-9.568,1,90.836,4,0.865
"2426","Nothing","2QHuwFdW1pYmNPuAJUgPoO","6rqU9HQ57NYGBnBzbrY3a4","Don't Dream It's Over",1991,"Paul Young","mellow gold",875908,0.23,0.526,261867,0.547,0,0,0.0444,-11.508,1,80,4,0.578
"2427","Nothing","6suvEFYH0RFjwN95Yvo3kg","6rqU9HQ57NYGBnBzbrY3a4","What Becomes Of The Broken Hearted",2003,"Paul Young","mellow gold",875908,0.279,0.516,273373,0.622,0,6,0.0781,-5.659,0,188.023,4,0.675
"2428","Nothing","768RawbMvID5MrxZEjznHx","6rqU9HQ57NYGBnBzbrY3a4","I'm Your Puppet",1993,"Paul Young","mellow gold",875908,0.205,0.795,215533,0.568,1.62e-05,9,0.202,-8.379,0,95.573,4,0.844
"2429","Nothing","1CM1wOqD2AIjt2MWd31LV2","7C4sUpWGlTy7IANjruj02I","Solsbury Hill",1977,"Peter Gabriel","album rock",1526883,0.363,0.683,261440,0.63,0.000873,11,0.314,-8.844,1,102.457,1,0.481
"2430","Nothing","4AUS8KNz7zX8XFu9L38GT0","7C4sUpWGlTy7IANjruj02I","Sledgehammer - 2012 Remaster",1986,"Peter Gabriel","album rock",1526883,0.044,0.641,311986,0.682,0,8,0.0394,-7.561,1,96.319,4,0.468
"2431","Nothing","4qN7nSAVTjPfOOz0wkRQpM","7C4sUpWGlTy7IANjruj02I","In Your Eyes - 2012 Remaster",1986,"Peter Gabriel","album rock",1526883,0.0632,0.621,330373,0.645,9.63e-06,2,0.0703,-9.37,1,89.284,4,0.63
"2432","Nothing","1wKkRvZnuVde5OYhKwTMeY","7C4sUpWGlTy7IANjruj02I","Don't Give Up - 2012 Remaster",1986,"Peter Gabriel","album rock",1526883,0.832,0.543,393586,0.257,0.000442,3,0.078,-15.568,1,161.409,3,0.363
"2433","Nothing","3JnUGjk4IoihcVDmcxDEA1","7C4sUpWGlTy7IANjruj02I","Heroes",2010,"Peter Gabriel","album rock",1526883,0.458,0.35,248707,0.241,0.2,4,0.308,-15.806,0,90.071,4,0.0691
"2434","Nothing","4TVnzZW8dIPjMjg5e8gKhH","7C4sUpWGlTy7IANjruj02I","Games Without Frontiers",1980,"Peter Gabriel","album rock",1526883,0.326,0.738,246973,0.717,3.79e-05,6,0.133,-9.623,1,95.949,4,0.915
"2435","Nothing","4rhJV6YnxO62fOd0AHYCXX","7C4sUpWGlTy7IANjruj02I","Four Kinds of Horses - Bright-Side Mix",2023,"Peter Gabriel","album rock",1526883,0.307,0.567,407027,0.571,0.0971,10,0.103,-7.296,0,145.906,4,0.337
"2436","Nothing","4TGjfiGfhS8OKXHdghtMh0","7C4sUpWGlTy7IANjruj02I","The Book Of Love",2010,"Peter Gabriel","album rock",1526883,0.812,0.147,232613,0.14,5.05e-05,8,0.0953,-15.178,1,172.408,3,0.195
"2437","Nothing","7onf6RIP2d08FOHos3U324","7C4sUpWGlTy7IANjruj02I","i/o - Bright-Side Mix",2023,"Peter Gabriel","album rock",1526883,0.269,0.753,232247,0.647,0.0611,2,0.13,-6.618,1,124.051,4,0.456
"2438","Nothing","6B2vTF4zhKdR4v4RDXkz3G","7C4sUpWGlTy7IANjruj02I","Shock The Monkey",1982,"Peter Gabriel","album rock",1526883,0.11,0.784,328440,0.662,0.00136,0,0.112,-8.539,1,148.416,4,0.923
"2439","Nothing","17Ng10tIgnYmAitl0SgT3R","5gxynDEKwNDgxGJmJjZyte","Higher Love - Single Version",2007,"Steve Winwood","album rock",966273,0.055,0.696,252227,0.89,0.0596,5,0.5,-6.819,1,98.742,4,0.922
"2440","Nothing","3aAuIvgJGdp4wWd60riWfB","5gxynDEKwNDgxGJmJjZyte","Valerie",1982,"Steve Winwood","album rock",966273,0.567,0.717,246667,0.527,0.00668,9,0.0785,-10.779,1,116.288,4,0.731
"2441","Nothing","4ZExvJvQXPEeYzGU0N3THi","5gxynDEKwNDgxGJmJjZyte","Higher Love",1986,"Steve Winwood","album rock",966273,0.0427,0.696,351507,0.78,0.149,5,0.298,-12.159,1,98.699,4,0.954
"2442","Nothing","4JAFyW6oZV6DIADeV619QG","5gxynDEKwNDgxGJmJjZyte","While You See A Chance",1980,"Steve Winwood","album rock",966273,0.36,0.602,312773,0.732,0.000314,2,0.0755,-8.29,1,129.355,4,0.411
"2443","Nothing","1Bj6YgjjPbEb4jhQ50T8tJ","5gxynDEKwNDgxGJmJjZyte","Back In The High Life Again",1986,"Steve Winwood","album rock",966273,0.29,0.603,335840,0.503,0.00128,2,0.135,-14.862,1,168.512,4,0.647
"2444","Nothing","2QlPByrmEO9XciNBXCrawR","5gxynDEKwNDgxGJmJjZyte","Roll With It",1988,"Steve Winwood","album rock",966273,0.07,0.759,320733,0.645,0.0403,0,0.0986,-13.352,1,117.254,4,0.954
"2445","Nothing","7HNFphOjDJpUGiseV5YvPZ","5gxynDEKwNDgxGJmJjZyte","While My Guitar Gently Weeps",2011,"Steve Winwood","album rock",966273,0.287,0.21,380587,0.85,0.00607,7,0.912,-3.694,1,121.383,4,0.382
"2446","Nothing","2mnUGxY7QpO62QH1KqhY4O","5gxynDEKwNDgxGJmJjZyte","Can't Find My Way Home - Live from Madison Square Garden",2009,"Steve Winwood","album rock",966273,0.623,0.574,332813,0.634,0.513,5,0.701,-7.959,1,81.453,4,0.367
"2447","Nothing","0qrOEuhMXqAyMMyfOCZ2yC","5gxynDEKwNDgxGJmJjZyte","The Finer Things",2010,"Steve Winwood","album rock",966273,0.179,0.782,251200,0.713,0.0321,2,0.105,-6.999,0,124.674,4,0.572
"2448","Nothing","4kOKnL62lB0g5Zt3fOveT3","5gxynDEKwNDgxGJmJjZyte","Arc Of A Diver",1980,"Steve Winwood","album rock",966273,0.77,0.564,325960,0.744,0,5,0.196,-7.485,1,185.699,4,0.656
"2449","Nothing","2tUBqZG2AbRi7Q0BIrVrEj","6XpaIBNiVzIetEPCWDvAFP","I Wanna Dance with Somebody (Who Loves Me)",1987,"Whitney Houston","dance pop",9235456,0.207,0.709,291293,0.824,0.000307,1,0.0888,-8.824,1,118.818,4,0.867
"2450","Nothing","1kKYjjfNYxE0YYgLa7vgVY","6XpaIBNiVzIetEPCWDvAFP","Higher Love",2020,"Whitney Houston","dance pop",9235456,0.0151,0.693,228267,0.678,5.71e-06,8,0.101,-7.159,1,103.952,4,0.404
"2451","Nothing","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","I Will Always Love You",1992,"Whitney Houston","dance pop",9235456,0.845,0.332,271093,0.214,5.62e-06,4,0.0839,-12.518,1,67.531,4,0.11
"2452","Nothing","31er9IGsfFbwqy1pH4aiTP","6XpaIBNiVzIetEPCWDvAFP","I Have Nothing",1992,"Whitney Houston","dance pop",9235456,0.576,0.541,289160,0.401,0,0,0.164,-10.499,1,152.943,3,0.24
"2453","Nothing","22VVfcgjtL7XTemQcphB9N","6XpaIBNiVzIetEPCWDvAFP","How Will I Know",2022,"Whitney Houston","dance pop",9235456,0.153,0.758,213295,0.683,1.54e-06,6,0.242,-5.465,1,119.001,4,0.663
"2454","Nothing","5tdKaKLnC4SgtDZ6RlWeal","6XpaIBNiVzIetEPCWDvAFP","How Will I Know",1985,"Whitney Houston","dance pop",9235456,0.201,0.832,275533,0.544,0.000139,6,0.632,-12.697,1,119.49,4,0.928
"2455","Nothing","1lx8ddGT5wCD6W2xmLeRKG","6XpaIBNiVzIetEPCWDvAFP","Saving All My Love for You",1985,"Whitney Houston","dance pop",9235456,0.593,0.636,238467,0.264,4.22e-05,6,0.275,-14.567,0,99.304,3,0.264
